job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
RECEPTIONIST,Receptionist,3528.991653620444,4274.398678337899,5177.2534068287805,KZ,KZT,6.0907647068281126,7.37727916874617,8.935536103143722
RESEARCH-SCIENTIST,Research Scientist,7385.935465285554,9466.264953452526,12132.541990129488,KZ,KZT,12.747549292931744,16.338035944296315,20.939822422583326
SALES-MANAGER,Sales Manager,7376.018872365516,9748.850731202723,12885.01185040924,KZ,KZT,12.730434025994974,16.82575698495299,22.23852678852931
SOFTWARE-ENGINEER,Software Engineer,8680.655377019628,10580.586208744842,12896.353980028349,KZ,KZT,14.982135009655476,18.261267631976814,22.2581024207679
SYSTEMS-ADMINISTRATOR,Systems Administrator,6976.975830050026,8397.120253484904,10106.331205533328,KZ,KZT,12.041716818022255,14.492775472123062,17.442740438058994
TEACHER,Teacher,4989.09589598387,6170.736355438934,7632.241985764967,KZ,KZT,8.61079089576895,10.650210286071406,13.172655161475971
UX-DESIGNER,UX Designer,7683.845436059492,9421.481378850773,11552.068832029094,KZ,KZT,13.26171869708451,16.26074298290602,19.93797096708561
WAITER,Waiter,2009.172225821171,3075.446170742857,4707.595012304712,KZ,KZT,3.4676747592804156,5.307980531859011,8.12494229777214
WEB-DESIGNER,Web Designer,5591.048605214375,6841.317632329083,8371.171537082753,KZ,KZT,9.64971438338881,11.807581335717286,14.447990008862597
WEB-DEVELOPER,Web Developer,7044.211539586393,8728.55431976576,10815.640627052342,KZ,KZT,12.15776041542281,15.064804853794445,18.666953248643708
ACCOUNT-MANAGER,Account Manager,12795.58609796198,19677.35992086015,30260.31715082943,KE,KES,66.27211092280969,101.91484542869031,156.72709944084403
ACCOUNTANT,Accountant,4776.416008281656,8326.43781019877,14514.976603147554,KE,KES,24.738465990607754,43.12507500045342,75.1773410081618
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,5425.2563674394505,9803.45584450526,17714.876493573734,KE,KES,28.09900140681271,50.77498663835337,91.7505654667106
ARCHITECT,Architect,15956.164322600278,19758.089844758088,24465.91213407073,KE,KES,82.6416768871861,102.3329694935353,126.7161684008442
ATTORNEY,Attorney,12767.559014986397,17241.90811354213,23284.27814955721,KE,KES,66.12695040123761,89.30092285523001,120.5961377987044
BUSINESS-ANALYST,Business Analyst,12822.06605866936,15381.121649343684,18450.919072589808,KE,KES,66.40925844225866,79.66336143249349,95.56274687575394
BUSINESS-DEVELOPMENT,Business Development,13320.107182964684,24334.52662185048,44456.78835579379,KE,KES,68.98876018455694,126.03568411721318,230.25480713668165
C-LEVEL-EXECUTIVE,C Level Executive,79965.15488729553,119490.55223750677,178552.6720250591,KE,KES,414.16310078165003,618.8767807496616,924.7769031770642
CASHIER,Cashier,3388.895842754466,4747.636119781654,6651.1482712124425,KE,KES,17.552090187775306,24.58940646739279,34.44825681443785
CHEF,Chef,8725.653448185509,10717.81011516973,13164.796693675931,KE,KES,45.19273042789737,55.51069684219248,68.18436139462894
CHEMICAL-ENGINEER,Chemical Engineer,14436.250067374518,17492.93435647521,21196.83096176808,KE,KES,74.76959308076125,90.60106173818802,109.78463369755953
CIVIL-ENGINEER,Civil Engineer,7655.976843459933,16001.88854384956,33445.82176845555,KE,KES,39.652560086563895,82.87849610275717,173.2257665396544
CONTENT-MARKETING,Content Marketing,8826.472735058587,11051.239254387952,13836.771802696168,KE,KES,45.71490322339561,57.237624606969625,71.6647184975716
COPYWRITER,Copywriter,8757.172048952902,10768.42994754892,13241.613032957792,KE,KES,45.35597454897136,55.77287187041273,68.5822158515172
CUSTOMER-SUPPORT,Customer Support,4385.570560102599,8033.465022231112,14715.658858741725,KE,KES,22.714162242651785,41.60768260022176,76.21673354564743
DATA-ANALYST,Data Analyst,9035.044035525245,21050.80461510251,49046.39902150291,KE,KES,46.795155448969126,109.02832021806876,254.02575321150277
DATA-SCIENTIST,Data Scientist,20747.960900349248,25063.714736856487,30277.182390484588,KE,KES,107.45980337931289,129.81236423731877,156.81444948675903
DENTIST,Dentist,22164.434441082663,28865.71516109198,37593.08697797726,KE,KES,114.79613724413379,149.50404478359997,194.70567514935138
ELECTRICAL-ENGINEER,Electrical Engineer,13932.798438023485,16611.058845087297,19804.15328495172,KE,KES,72.16206873844644,86.03356859927523,102.57154562397804
EXECUTIVE-ASSISTANT,Executive Assistant,12557.314778914792,18149.25483583398,26231.36051738838,KE,KES,65.0380335491961,94.00033890110781,135.85994580908323
FASHION-DESIGNER,Fashion Designer,10856.50185702807,14014.779661415463,18091.835799841352,KE,KES,56.229022242072176,72.58667365209601,93.70294879382774
FINANCE-MANAGER,Finance Manager,16692.327889933,31234.680232385337,58446.326698850826,KE,KES,86.45448493037343,161.77361295930245,302.7107485630491
FINANCIAL-ANALYST,Financial Analyst,11515.79458006031,23423.695868277147,47644.95617867043,KE,KES,59.64369353081862,121.31822324667654,246.76726776026072
GRAPHIC-DESIGNER,Graphic Designer,7973.812164375095,9494.746456474171,11305.785540760084,KE,KES,41.29872287126286,49.176089749232546,58.55599483216236
HARDWARE-ENGINEER,Hardware Engineer,14241.173460571705,17302.331626331386,21021.489593985272,KE,KES,73.7592338502028,89.61387403317983,108.87648908533968
HUMAN-RESOURCES-MANAGER,Human Resources Manager,9331.440304434154,14704.995695327569,23172.93915461796,KE,KES,48.330279065804994,76.16150588017273,120.0194803352512
IT-MANAGER,IT Manager,18436.74168966073,27807.3422777582,41940.61497244028,KE,KES,95.48931803186372,144.02241974626295,217.22280373441586
INDUSTRIAL-DESIGNER,Industrial Designer,12361.134392638964,15184.862735054743,18653.63234136216,KE,KES,64.02195751949223,78.64687868306956,96.61265862897534
INTERIOR-DESIGNER,Interior Designer,10545.924309924469,12725.02686430912,15354.39701051188,KE,KES,54.62044960661765,65.9066638597779,79.52494665293796
LECTURER,Lecturer,10240.583284224183,12618.9669133618,15549.732035852834,KE,KES,53.03899845857553,65.35734812075378,80.53664430925456
MARKETING-MANAGER,Marketing Manager,15691.20063951863,29953.762368703643,57180.320400790646,KE,KES,81.26935189470295,155.13936189061224,296.1537288867575
MECHANICAL-ENGINEER,Mechanical Engineer,10586.984225992788,12484.757794578709,14722.717429445996,KE,KES,54.8331110112089,64.6622395466915,76.25329196329932
MOBILE-DEVELOPER,Mobile Developer,12922.713939732505,16162.241909480665,20213.87030300388,KE,KES,66.93054347655848,83.70901343526475,104.69359079326031
NURSE,Nurse,13922.303805533578,15488.226537818624,17230.27773545956,KE,KES,72.10771394429004,80.21808921088864,89.24068569997497
OFFICE-MANAGER,Office Manager,8217.595852563718,10046.666358795406,12282.850937900725,KE,KES,42.561350429009615,52.03464555958069,63.61650443933519
OPERATIONS-MANAGER,Operations Manager,20185.80398492609,36833.748363022525,67211.83954246312,KE,KES,104.54822706153234,190.77283670545484,348.1099225453735
PHARMACIST,Pharmacist,22063.33206147592,24578.926748486967,27381.34196703358,KE,KES,114.27249822794795,127.30150439132956,141.81603860597346
PHYSICIAN,Physician,27773.56048013318,37840.58604721662,51556.58574711983,KE,KES,143.8474538617589,195.9875457603846,267.02674994924075
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,9124.82227629021,10319.97617488715,11671.66932412166,KE,KES,47.260143413168606,53.45019763430821,60.451014762484874
PRODUCT-MANAGER,Product Manager,15598.857569128651,19169.289267377266,23556.959180371014,KE,KES,80.79107992208793,99.28339779929215,122.00843320919107
PROJECT-MANAGER,Project Manager,13975.062656403506,17274.395696174844,21352.65894720637,KE,KES,72.3809675795861,89.46918561891789,110.59171275253844
QA-ENGINEER,QA Engineer,11013.688337747732,13576.78786915391,16736.370522874222,KE,KES,57.043137344426,70.31818509535368,86.68259470457737
RECEPTIONIST,Receptionist,2405.413516084373,4268.815367305997,7575.738856665111,KE,KES,12.4583454116697,22.10945269448479,39.23698390893681
RESEARCH-SCIENTIST,Research Scientist,11927.418579846852,15286.520701422984,19591.64202972357,KE,KES,61.775615520440425,79.17339524680996,101.47088721169409
SALES-MANAGER,Sales Manager,20557.20265782459,28663.382777816005,39966.01706676669,KE,KES,106.47181022985896,148.45610574860123,206.995779319052
SOFTWARE-ENGINEER,Software Engineer,9919.076515511497,16858.438486461815,28652.56133041951,KE,KES,51.37382016385443,87.31482065820421,148.40005828373987
SYSTEMS-ADMINISTRATOR,Systems Administrator,7644.622042683558,11915.240141654596,18571.61110655237,KE,KES,39.59375022738299,61.712539800378465,96.18784648440261
TEACHER,Teacher,8056.696898854743,9964.723733795554,12324.618927265745,KE,KES,41.72800733507635,51.61024055837786,63.83283316418056
UX-DESIGNER,UX Designer,12408.339040587309,15214.521969145708,18655.33154699011,KE,KES,64.26644430118043,78.80049259622005,96.62145931563354
WAITER,Waiter,3244.589621437043,4966.417210569478,7601.978304583353,KE,KES,16.80468574433813,25.722538205595335,39.372885741778056
WEB-DESIGNER,Web Designer,9028.528061836934,11047.31006010703,13517.492411638052,KE,KES,46.76140730115192,57.21727415195889,70.01107644807293
WEB-DEVELOPER,Web Developer,11375.186474988415,14095.061142499251,17465.274002112103,KE,KES,58.915442721154264,73.00247509946227,90.4578006121652
ACCOUNT-MANAGER,Account Manager,6650.054765806418,8326.021369059506,10424.37006601541,XK,EUR,5775.208809688391,7230.694130143047,9052.995194905534
ACCOUNTANT,Accountant,5307.831539463643,6303.552659436907,7486.065794452343,XK,EUR,4609.561356497354,5474.29068378509,6501.238658714321
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,4142.540644737786,4989.166920676709,6008.821324178054,XK,EUR,3597.5699552123533,4332.818565863941,5218.332640758095
ARCHITECT,Architect,9053.50027322357,11210.80526619977,13882.161696992182,XK,EUR,7862.469765705242,9735.971148683715,12055.898087068746
ATTORNEY,Attorney,7244.185390736976,9782.867817853608,13211.216662672883,XK,EUR,6291.17875881535,8495.88558220452,11473.219025094493
BUSINESS-ANALYST,Business Analyst,7275.087208876391,8727.01461536414,10468.710808559785,XK,EUR,6318.015297556621,7578.934830443993,9091.502704390585
BUSINESS-DEVELOPMENT,Business Development,6559.986945898908,8690.961143143924,11514.170106521056,XK,EUR,5696.989834759964,7547.62436192625,9999.426918609355
C-LEVEL-EXECUTIVE,C Level Executive,12007.922503604805,18003.12147186789,26991.545176405943,XK,EUR,10428.223867486367,15634.726237267843,23440.680562722977
CASHIER,Cashier,1922.6947092039663,2693.616432880563,3773.64615024512,XK,EUR,1669.7551845784665,2339.2585325884647,3277.205265075663
CHEF,Chef,4950.9249537888,6081.156490697098,7469.405133286734,XK,EUR,4299.607509436787,5281.15177618523,6486.769785821183
CHEMICAL-ENGINEER,Chemical Engineer,8190.782992987067,9925.169804917825,12026.810591953872,XK,EUR,7113.246997990475,8619.467074127733,10444.627139049271
CIVIL-ENGINEER,Civil Engineer,7258.929986694258,8653.949947526206,10317.064613044213,XK,EUR,6303.983633882791,7515.48216302473,8959.80627855054
CONTENT-MARKETING,Content Marketing,5007.910479352534,6270.312335193808,7850.942412606154,XK,EUR,4349.09632131133,5445.423280407795,6818.114043026388
COPYWRITER,Copywriter,4968.986210291651,6110.141072904608,7513.368391618982,XK,EUR,4315.2927227685095,5306.323300391416,6524.949470916185
CUSTOMER-SUPPORT,Customer Support,4153.507142765248,5340.184554770837,6865.901537857252,XK,EUR,3607.0937588876677,4637.658180599138,5962.659924512348
DATA-ANALYST,Data Analyst,5966.841652341125,7181.239983009981,8642.79809961897,XK,EUR,5181.875592033165,6236.51411528436,7505.797393117372
DATA-SCIENTIST,Data Scientist,11772.631065991538,14221.39513035333,17179.51393532464,XK,EUR,10223.886124234172,12350.503768056784,14919.468142668751
DENTIST,Dentist,12576.250122234598,16378.423720928133,21330.10722393275,XK,EUR,10921.785317051661,14223.765110668704,18524.031378607197
ELECTRICAL-ENGINEER,Electrical Engineer,7905.387224023785,9424.894837933074,11236.469535123464,XK,EUR,6865.396383640736,8185.005630072762,9758.259162422253
EXECUTIVE-ASSISTANT,Executive Assistant,5870.06862545311,7100.113643329049,8587.908756227878,XK,EUR,5097.83351161338,6166.060326838563,7458.129000799732
FASHION-DESIGNER,Fashion Designer,6159.856948623805,7951.993170038727,10265.52984975892,XK,EUR,5349.498819021909,6905.8710984345635,8915.051155561063
FINANCE-MANAGER,Finance Manager,8304.604613573978,10490.524821872985,13251.818257362109,XK,EUR,7212.094849488857,9110.44698173832,11508.47928919672
FINANCIAL-ANALYST,Financial Analyst,6401.281471281101,7449.97498233749,8670.471293359129,XK,EUR,5559.162811158394,6469.895762540558,7529.830048171904
GRAPHIC-DESIGNER,Graphic Designer,4524.32285630277,5387.294179516767,6414.869030892391,XK,EUR,3929.126922675167,4678.570312819874,5570.962863448605
HARDWARE-ENGINEER,Hardware Engineer,8080.335909712268,9817.378996161917,11927.837088856022,XK,EUR,7017.329747562289,8525.856652822418,10358.674065406109
HUMAN-RESOURCES-MANAGER,Human Resources Manager,7432.810911590602,9076.830604366154,11084.481335571476,XK,EUR,6454.989705962313,7882.730882146027,9626.265724784018
IT-MANAGER,IT Manager,8620.573273882,10563.507816765508,12944.34764947088,XK,EUR,7486.496347650813,9173.828720671958,11241.45788471986
INDUSTRIAL-DESIGNER,Industrial Designer,7013.407023438592,8615.61711337786,10583.851471368893,XK,EUR,6090.760370269115,7482.192193352277,9191.496071908046
INTERIOR-DESIGNER,Interior Designer,5983.555146848432,7220.069804481412,8712.112899810252,XK,EUR,5196.390347793612,6270.235691261973,7565.993505601256
LECTURER,Lecturer,5810.32905700602,7159.837821587194,8822.783895452163,XK,EUR,5045.952964139306,6217.927508775374,7662.105211672394
MARKETING-MANAGER,Marketing Manager,7158.718570809222,8991.569146135746,11293.6854424494,XK,EUR,6216.9555006971195,7808.685969428768,9807.94804825551
MECHANICAL-ENGINEER,Mechanical Engineer,7523.067557807085,8820.60319027678,10341.930341909612,XK,EUR,6533.372666211386,7660.211388510973,8981.400803928162
MOBILE-DEVELOPER,Mobile Developer,7332.368320584807,9170.531249355628,11469.50612932393,XK,EUR,6367.760809829418,7964.104766944564,9960.638697509152
NURSE,Nurse,7899.410450783561,8787.853196199634,9776.218653164917,XK,EUR,6860.205883007879,7631.76981006201,8490.11114637812
OFFICE-MANAGER,Office Manager,4662.249668128471,5700.207869176094,6969.247051254597,XK,EUR,4048.9088142234586,4950.318736078687,6052.409849954013
OPERATIONS-MANAGER,Operations Manager,6484.620251939162,8264.53571963314,10533.007023914295,XK,EUR,5631.5379835734975,7177.29720684816,9147.340450457623
PHARMACIST,Pharmacist,12518.01537389974,13945.607650946067,15536.00686252705,XK,EUR,10871.21162353221,12110.997427618182,13492.17214889586
PHYSICIAN,Physician,15758.702490304506,21470.740962527503,29253.21534330512,XK,EUR,13685.571120289665,18646.164087986974,25404.817390534747
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,5177.353105459445,5855.366477748004,6622.17080627197,XK,EUR,4496.247973664783,5085.065500531058,5750.993116070294
PRODUCT-MANAGER,Product Manager,8850.278037398031,10876.289875061972,13366.097759472625,XK,EUR,7685.982370037622,9445.462829292288,11607.724785752482
PROJECT-MANAGER,Project Manager,7929.670338408502,9801.666335445876,12115.59356838218,XK,EUR,6886.484940210582,8512.211066464617,10521.730297696258
QA-ENGINEER,QA Engineer,6248.988812876117,7703.39759835805,9496.309936755366,XK,EUR,5426.904967660067,6689.979442473793,8247.025737032474
RECEPTIONIST,Receptionist,3233.3235055287814,3916.2643176725487,4743.455512462549,XK,EUR,2807.964603497213,3401.06134234943,4119.431648111652
RESEARCH-SCIENTIST,Research Scientist,6767.443822895926,8673.28362700626,11115.843861161777,XK,EUR,5877.154784652423,7532.272406111301,9653.502362745934
SALES-MANAGER,Sales Manager,6758.465385221718,8932.371556989732,11805.529374550712,XK,EUR,5869.3575026480785,7757.276101331702,10252.456505698054
SOFTWARE-ENGINEER,Software Engineer,7953.78326170566,9694.349380531972,11815.812276944904,XK,EUR,6907.425695130245,8419.012161301533,10261.386643958185
SYSTEMS-ADMINISTRATOR,Systems Administrator,6392.660105911684,7693.78372675803,9259.730230203557,XK,EUR,5551.675626919098,6681.630320862774,8041.569202674774
TEACHER,Teacher,4570.970690900714,5653.665780930975,6992.811576346233,XK,EUR,3969.6380154120498,4909.899478264963,6072.874351029266
UX-DESIGNER,UX Designer,7040.284306080828,8632.501388699902,10584.81120734589,XK,EUR,6114.101820071011,7496.855262908703,9192.329550107028
WAITER,Waiter,1840.687760244176,2817.7038240961365,4313.308868459463,XK,EUR,1598.536635142834,2447.0216443457143,3745.8728165847547
WEB-DESIGNER,Web Designer,5122.420132815183,6268.046936007138,7669.892623664262,XK,EUR,4448.541691727262,5443.455905130287,6660.88220465631
WEB-DEVELOPER,Web Developer,6454.143496350363,7997.248741210209,9909.291211909618,XK,EUR,5605.070588406745,6945.173086541624,8605.677384650593
ACCOUNT-MANAGER,Account Manager,18262.444177160327,34174.95857872312,63952.43607742788,KW,KWD,47270.639122116714,88458.70346360731,165534.935930268
ACCOUNTANT,Accountant,12523.41676182045,17693.935739932946,24999.19693827762,KW,KWD,32415.700142933,45799.10787945515,64708.09741282923
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,9568.361923674353,12791.88163146701,17101.38443536494,KW,KWD,24766.815388790004,33110.59650220017,44265.34390964632
ARCHITECT,Architect,21199.71787749001,30934.05975869113,45138.15036049765,KW,KWD,54873.499053911364,80069.9381336838,116835.90628024592
ATTORNEY,Attorney,35345.338273703055,47731.26662343906,64457.54729621203,KW,KWD,91488.1225085367,123547.94667736298,166842.3693662338
BUSINESS-ANALYST,Business Analyst,35495.187555122044,42579.49945491415,51077.734721517525,KW,KWD,91875.99344388086,110213.07625683765,132209.96827005764
BUSINESS-DEVELOPMENT,Business Development,35517.86640495534,56464.57818817489,89764.64277493034,KW,KWD,91934.69553850603,146153.31183620272,232347.43352952684
C-LEVEL-EXECUTIVE,C Level Executive,160983.117790363,272052.67885762925,459754.17229770543,KW,KWD,416689.8358182809,704183.0698963841,1190030.937411555
CASHIER,Cashier,9381.834950422724,13143.477938327103,18413.350184497496,KW,KWD,24284.007657602215,34020.67085900714,47661.245294269516
CHEF,Chef,24156.560470521254,29670.798881587143,36443.77714062024,KW,KWD,62527.0112453894,76800.10478282525,94331.32940746247
CHEMICAL-ENGINEER,Chemical Engineer,39963.16019799775,48424.9306677928,58678.39026148959,KW,KWD,103440.92529856693,125343.43157492351,151883.55859762587
CIVIL-ENGINEER,Civil Engineer,19098.24527485424,37672.39896559103,74310.99681661703,KW,KWD,49434.03256954852,97511.50279183262,192347.1074981416
CONTENT-MARKETING,Content Marketing,24434.722960203257,30593.58069524949,38304.80015186375,KW,KWD,63247.008992652176,79188.63972803474,99148.41447609023
COPYWRITER,Copywriter,24243.39472093532,29810.75388896777,36656.62575964203,KW,KWD,62751.773630694675,77162.36530956771,94882.26827193295
CUSTOMER-SUPPORT,Customer Support,20266.22501081936,26055.738122806597,33499.15876103405,KW,KWD,52457.239543662174,67442.85605559534,86709.4584561551
DATA-ANALYST,Data Analyst,29112.095925032343,35036.70251525754,42167.02659622368,KW,KWD,75353.95411539207,90689.2475377973,109145.42860454752
DATA-SCIENTIST,Data Scientist,57436.03987406131,69383.43988697803,83816.04548477884,KW,KWD,148667.85010550686,179592.58443895765,216950.04241047692
DENTIST,Dentist,38237.09100149225,55539.41137504765,80671.04832233163,KW,KWD,98973.15563442439,143758.60354158186,208809.5096064369
ELECTRICAL-ENGINEER,Electrical Engineer,15861.098702012836,26458.33894181886,44135.88949366604,KW,KWD,41054.97958267847,68484.95085085821,114241.64719407886
EXECUTIVE-ASSISTANT,Executive Assistant,28640.888566827696,34641.17969021317,41898.53703489871,KW,KWD,74134.27767091949,89665.47347196798,108450.46833316606
FASHION-DESIGNER,Fashion Designer,30054.045584094583,38797.55923482744,50084.791359222654,KW,KWD,77792.10324662493,100423.87555670795,129639.82667825234
FINANCE-MANAGER,Finance Manager,43332.09265312245,59694.70212617542,82235.98824221647,KW,KWD,112161.09379124612,154514.18738559348,212860.2111162155
FINANCIAL-ANALYST,Financial Analyst,17041.290220553623,27696.623402922447,45014.37027333194,KW,KWD,44109.79562081292,71690.13507064396,116515.51303090024
GRAPHIC-DESIGNER,Graphic Designer,11127.314579098203,18394.63566631191,30408.29113719335,KW,KWD,28802.01942107223,47612.804503600244,78709.03493105351
HARDWARE-ENGINEER,Hardware Engineer,39424.64117202185,47899.01609091681,58194.96828055077,KW,KWD,102047.01885919027,123982.15058036437,150632.26573764623
HUMAN-RESOURCES-MANAGER,Human Resources Manager,19550.91881439648,29970.62696715569,45943.543080081465,KW,KWD,50605.73594727021,77576.18191106153,118920.5904676254
IT-MANAGER,IT Manager,35336.218740085096,56561.709380433305,90536.76601813149,KW,KWD,91464.51744349532,146404.7268982945,234346.00276993588
INDUSTRIAL-DESIGNER,Industrial Designer,34218.488319818905,42035.47842364197,51638.208847497706,KW,KWD,88571.37615201948,108804.92838820403,133660.703444905
INTERIOR-DESIGNER,Interior Designer,18314.014075455038,24123.369585116478,31775.500321365984,KW,KWD,47404.1230100457,62441.09972385962,82247.92881198841
LECTURER,Lecturer,28348.971063764035,34933.06942295341,43046.33619908372,KW,KWD,73378.67635014944,90421.00291183733,111421.43977316163
MARKETING-MANAGER,Marketing Manager,29283.734416447973,49962.916799773055,85245.03806928861,KW,KWD,75798.22439534287,129324.3657102668,220648.85687995644
MECHANICAL-ENGINEER,Mechanical Engineer,18762.372141016716,32303.295389377512,55616.78902702077,KW,KWD,48564.65618452421,83614.07728304622,143958.8884008841
MOBILE-DEVELOPER,Mobile Developer,35774.59175661649,44742.75529644384,55959.10542143922,KW,KWD,92599.20524674376,115812.4629118643,144844.942566973
NURSE,Nurse,11537.143490668048,17486.270112169495,26503.063144103,KW,KWD,29862.82346201525,45261.58470605919,68600.71529102237
OFFICE-MANAGER,Office Manager,19082.340906695776,32041.58183353926,53801.73068992542,KW,KWD,49392.865591000045,82936.65607198686,139260.7786185294
OPERATIONS-MANAGER,Operations Manager,31792.614376581565,55888.65975416672,98247.41847646904,KW,KWD,82292.22695303481,144662.6005056886,254304.30989565884
PHARMACIST,Pharmacist,14103.667876038242,21235.684574079725,31974.25685952,KW,KWD,36506.033255952665,54966.59550466101,82762.39163509672
PHYSICIAN,Physician,51622.09508804991,79085.96875849293,121161.11219045053,KW,KWD,133618.99447646854,204706.67850041395,313614.27607548446
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,25261.075005383547,28569.406295812634,32311.01510609785,KW,KWD,65385.94444601242,73949.2524572075,83634.05905217153
PRODUCT-MANAGER,Product Manager,43182.11747511522,53065.90790256217,65211.96148257425,KW,KWD,111772.89698428634,137356.16973365852,168795.10035920423
PROJECT-MANAGER,Project Manager,50570.54895120499,77497.05101135472,118760.68265051748,KW,KWD,130897.16505030566,200593.912613708,307400.9873492058
QA-ENGINEER,QA Engineer,19595.49756718658,29780.500269279222,45259.284345688255,KW,KWD,50721.12390493966,77084.05662730361,117149.45034060396
RECEPTIONIST,Receptionist,8637.371805802251,10840.001910556117,13604.328268226742,KW,KWD,22357.034011156684,28058.33728640754,35213.539098475274
RESEARCH-SCIENTIST,Research Scientist,33018.77446630923,42317.64389621031,54235.29533943466,KW,KWD,85466.02836456479,109535.28748456096,140383.0204107146
SALES-MANAGER,Sales Manager,12407.24762127809,34159.59248388353,94048.0753091305,KW,KWD,32115.00712142758,88418.9297555082,243434.7004672864
SOFTWARE-ENGINEER,Software Engineer,16718.84900268083,33893.00957568361,68709.04198687263,KW,KWD,43275.18650166649,87728.9046785033,177846.9681648521
SYSTEMS-ADMINISTRATOR,Systems Administrator,31190.873568222763,37538.6718046534,45178.339676036616,KW,KWD,80734.67680689646,97165.36246668306,116939.93258762176
TEACHER,Teacher,27459.724166411765,36379.628426039846,48197.03782879144,KW,KWD,71076.94341848786,94165.28642287283,124753.55214550844
UX-DESIGNER,UX Designer,34349.66187875676,42117.95309388766,51643.06941594635,KW,KWD,88910.90671576897,109018.40640549897,133673.2845745082
WAITER,Waiter,8982.748641233822,13749.458842151616,21045.63157697961,KW,KWD,23251.00984431721,35589.196098109984,54474.660988511634
WEB-DESIGNER,Web Designer,24993.804282781264,30582.753519853544,37421.46662724989,KW,KWD,64694.13902536448,79160.61459098909,96861.9877600699
WEB-DEVELOPER,Web Developer,31490.17855293686,39019.51477550831,48349.12354519237,KW,KWD,81509.39993719711,100998.38684133661,125147.21188491002
ACCOUNT-MANAGER,Account Manager,3946.846953411748,4941.358813827662,6186.464085182139,KG,KGS,35.38284370805126,44.298481466054945,55.460648567144005
ACCOUNTANT,Accountant,3149.666208381755,3740.813631432017,4442.910994145412,KG,KGS,28.236247439837285,33.535788345552916,39.829977490953866
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,2458.461090935272,2960.8714409652093,3565.9542151176606,KG,KGS,22.039705509151805,26.54373292705054,31.968201998435067
ARCHITECT,Architect,5372.79343411328,6653.229386545884,8238.81688600657,KG,KGS,48.16622296198822,59.645123896803916,73.85965902854012
ATTORNEY,Attorney,4299.204808236401,5805.825433970365,7840.428747465175,KG,KGS,38.5416748088589,52.048284707068944,70.28817388925275
BUSINESS-ANALYST,Business Analyst,4317.384574340529,5179.16642879884,6212.966307569252,KG,KGS,38.70465346759692,46.4303882190736,55.69823669855829
BUSINESS-DEVELOPMENT,Business Development,3892.731006341921,5157.541218549518,6833.3083836774085,KG,KGS,34.89770300716098,46.23652171159626,61.259502940587076
C-LEVEL-EXECUTIVE,C Level Executive,7125.947521479198,10684.011875667282,16018.657085998964,KG,KGS,63.88296541529718,95.78043608833637,143.60466640258912
CASHIER,Cashier,1140.392986727708,1597.9458295246716,2239.079776719965,KG,KGS,10.223438428557376,14.325325559211102,20.072987558095424
CHEF,Chef,2938.1468153939645,3608.9227729094887,4432.836205660585,KG,KGS,26.3400103392729,32.353408159873474,39.739658643894906
CHEMICAL-ENGINEER,Chemical Engineer,4860.704154920506,5890.080864481615,7137.454056942061,KG,KGS,43.575425511739006,52.80362099563648,63.986119642129225
CIVIL-ENGINEER,Civil Engineer,4308.302507062027,5136.124353567651,6123.008616983109,KG,KGS,38.62323420537206,46.04452298569817,54.89178057195441
CONTENT-MARKETING,Content Marketing,2971.9153582640024,3721.230230988581,4659.471338413946,KG,KGS,26.642739856967104,33.360226332294886,41.77140590332026
COPYWRITER,Copywriter,2948.3430464049343,3625.669603657982,4458.599243028516,KG,KGS,26.43141789890996,32.503540785225695,39.97062010133024
CUSTOMER-SUPPORT,Customer Support,2465.0890208447213,3169.293220065208,4074.66806667669,KG,KGS,22.09912382733393,28.41220042079881,36.52873928663028
DATA-ANALYST,Data Analyst,3540.635855790614,4261.303474490506,5128.657122987326,KG,KGS,31.741227007616438,38.20189549030731,45.97758047293435
DATA-SCIENTIST,Data Scientist,6986.467957254036,8439.766731560609,10195.375248117987,KG,KGS,62.63255371205646,75.66114184819934,91.39988786169165
DENTIST,Dentist,7463.251467313307,9719.900451358271,12658.88804606034,KG,KGS,66.90684066012788,87.13733331639222,113.48488110599008
ELECTRICAL-ENGINEER,Electrical Engineer,4691.124831303401,5592.94638501007,6668.134059631485,KG,KGS,42.05517434049094,50.13985851092023,59.77874187706321
EXECUTIVE-ASSISTANT,Executive Assistant,3483.309655172622,4213.1768225781725,5095.975005251214,KG,KGS,31.22730690359785,37.770447850480814,45.68459058060893
FASHION-DESIGNER,Fashion Designer,3655.659460014737,4719.105735438337,6091.912878054904,KG,KGS,32.772394990322425,42.30601861428793,54.6130123087128
FINANCE-MANAGER,Finance Manager,4928.56110326414,6225.772196066216,7864.412883435818,KG,KGS,44.18375206356353,55.813039414898505,70.50318778377135
